kind,etag,id,channelId,videoId,kind,etag,id,channelId,videoId,textDisplay,textOriginal,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt,canReply,totalReplyCount,isPublic,replies
youtube#commentThread,J7oa2O8lNgnNscz5o_SE1qwsONI,Ugwq3kenlXVg2uknbpx4AaABAg,UC5I6U4WuS_qYQZhrMExJ5ZQ,YbU7_ojR04U,youtube#comment,b_jrlAQpULNjCd7KZgmtyC-DHJ4,Ugwq3kenlXVg2uknbpx4AaABAg,UC5I6U4WuS_qYQZhrMExJ5ZQ,YbU7_ojR04U,Hey guys congratulations 🎉🎉…I was wondering where is this place in uk . All the houses that I have seen is always small,Hey guys congratulations 🎉🎉…I was wondering where is this place in uk . All the houses that I have seen is always small,@igniteloveglobalfoundation9786,https://yt3.ggpht.com/vIR6D2G7EjAa9ljYPMa-lHVXvtPJjFPaRAL_2MOcxBVDtk7LKkr2XiHOJ8ZptxfGn18UBM8_vw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@igniteloveglobalfoundation9786,UC78pzYhqn8gEZg0-2vs5CXQ,True,none,0,2024-10-24T16:23:08Z,2024-10-24T16:23:08Z,True,0,True,
youtube#commentThread,NgZCo54xSVYNbnwAYkVSE9xvYqU,Ugw79d8NCYv608lEyFd4AaABAg,UC5I6U4WuS_qYQZhrMExJ5ZQ,YbU7_ojR04U,youtube#comment,fnKNDNq0i3qkyPzrwSp408Kvo0s,Ugw79d8NCYv608lEyFd4AaABAg,UC5I6U4WuS_qYQZhrMExJ5ZQ,YbU7_ojR04U,Dear friend ap ko first day new house min mubarak hu 🎉🎉🎉🎉🎉❤❤❤ masha allah see ❤,Dear friend ap ko first day new house min mubarak hu 🎉🎉🎉🎉🎉❤❤❤ masha allah see ❤,@atiyaazhar4541,https://yt3.ggpht.com/ytc/AIdro_mIq3VHfPUrGhS9seKsJqeGzc2vC6doz0-nM2OENLkRxafGhMnaFzOjB0stCwcIPBngbw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@atiyaazhar4541,UCvn-6yZ4BLWcRJk1707EG1Q,True,none,0,2024-10-18T03:20:08Z,2024-10-18T03:20:08Z,True,0,True,
youtube#commentThread,wYjvpPsZ0M90e_FM9zJ3VMjquP0,Ugxn7_19ymqEorsvuJ54AaABAg,UC5I6U4WuS_qYQZhrMExJ5ZQ,YbU7_ojR04U,youtube#comment,s1WwoRK-JHa6d0MVH5Qdkx4BC3s,Ugxn7_19ymqEorsvuJ54AaABAg,UC5I6U4WuS_qYQZhrMExJ5ZQ,YbU7_ojR04U,😊😊😊,😊😊😊,@nayaabzamaney3770,https://yt3.ggpht.com/ytc/AIdro_nmczmmyY2weT42YDBi_KF6zD_B2HYn2x8leLF1Cih6wYQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@nayaabzamaney3770,UCyhGQUwwfg7hpVMgM7yydEA,True,none,0,2024-10-15T16:25:04Z,2024-10-15T16:25:04Z,True,0,True,
youtube#commentThread,-uiSFXykTYg44tTlqPIvstIgfv0,UgyU4jh0QxXyOHA3bSp4AaABAg,UC5I6U4WuS_qYQZhrMExJ5ZQ,YbU7_ojR04U,youtube#comment,Whr-WtZImaWBP-0EiMtKVKtx698,UgyU4jh0QxXyOHA3bSp4AaABAg,UC5I6U4WuS_qYQZhrMExJ5ZQ,YbU7_ojR04U,"V good video, you both make real videos with love. You r very humble,honest and helpful. &amp; U give useful information. God bless","V good video, you both make real videos with love. You r very humble,honest and helpful. & U give useful information. God bless",@yogitasharma1002,https://yt3.ggpht.com/ytc/AIdro_noPxGnoMZYRwWxIg6JSYtt-A6mG9xZuZEHsahnYPk=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@yogitasharma1002,UC62xe3yljDA2LhdQxN4q5Cg,True,none,0,2024-10-13T16:45:56Z,2024-10-13T16:45:56Z,True,0,True,
youtube#commentThread,e9Ah3Xzn49ljZWitwqDURHyefns,Ugyj7D4NrrtZQ7lEi_B4AaABAg,UC5I6U4WuS_qYQZhrMExJ5ZQ,YbU7_ojR04U,youtube#comment,kMc5zQ4jvDb8tMRq3Y6sBoqPYpw,Ugyj7D4NrrtZQ7lEi_B4AaABAg,UC5I6U4WuS_qYQZhrMExJ5ZQ,YbU7_ojR04U,Congratulations both of you for new House 🏠🥰🥰From Leicester ❤️,Congratulations both of you for new House 🏠🥰🥰From Leicester ❤️,@sonikaur4386,https://yt3.ggpht.com/j9v82WtBcFJn2IlVnZ-JvIMtxUMy3fzlUPWExaiEiViJ7-H8Y34_7z0uEJtl7xHUkWAiqZW5_A=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@sonikaur4386,UC9sXfFQ7fkJXGribL5LG5lA,True,none,0,2024-10-12T07:59:30Z,2024-10-12T07:59:30Z,True,0,True,
youtube#commentThread,vM_dnLN1WNP8DUJQLibD_r4m5pQ,Ugwrk7PxjXmk5vke4a14AaABAg,UC5I6U4WuS_qYQZhrMExJ5ZQ,YbU7_ojR04U,youtube#comment,2SznMkrjk-Tsc72v8tB8vduO63s,Ugwrk7PxjXmk5vke4a14AaABAg,UC5I6U4WuS_qYQZhrMExJ5ZQ,YbU7_ojR04U,"Hi, we are planning to buy home, but there is no gas supply available, its electric boiler installed in home. What to do if we just want gas hob instead of electric ?","Hi, we are planning to buy home, but there is no gas supply available, its electric boiler installed in home. What to do if we just want gas hob instead of electric ?",@MonikaVerma555,https://yt3.ggpht.com/NV_kGqpgFq2Jn_NkNVp2q3TwQqzKoU6_XmkL8DePAPm958yLqYiq4ptlFWmHP0a2oEi9JKkLCg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@MonikaVerma555,UCGkTH4chHJGmFNBLDQA58Sg,True,none,0,2024-10-10T19:15:30Z,2024-10-10T19:15:30Z,True,0,True,
youtube#commentThread,WDNlIyTtpakdFspsOn8FK-M11dw,UgyAUGIHbLnafo5l1vZ4AaABAg,UC5I6U4WuS_qYQZhrMExJ5ZQ,YbU7_ojR04U,youtube#comment,CRJucnHnNNgHICon3DuJugBj7B4,UgyAUGIHbLnafo5l1vZ4AaABAg,UC5I6U4WuS_qYQZhrMExJ5ZQ,YbU7_ojR04U,Congratulations both of you <br>Cooker hood and hub which company  please tell me. Thank,"Congratulations both of you 
Cooker hood and hub which company  please tell me. Thank",@parminderdhillon9990,https://yt3.ggpht.com/ytc/AIdro_n5tzwFqJAF_4-FhVzd2SRe6bPuL7BorYeHahg6Xb4=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@parminderdhillon9990,UCgn4pdpRPwcKM5wUppiMsSw,True,none,0,2024-10-08T22:24:10Z,2024-10-08T22:24:10Z,True,1,True,"[{'kind': 'youtube#comment', 'etag': 'lgoX26KABh8htQzvp1Gtcrytj3o', 'id': 'UgyAUGIHbLnafo5l1vZ4AaABAg.A9LoYfzldbIA9MjWm4-W45', 'snippet': {'channelId': 'UC5I6U4WuS_qYQZhrMExJ5ZQ', 'videoId': 'YbU7_ojR04U', 'textDisplay': 'Thanks its from Neff', 'textOriginal': 'Thanks its from Neff', 'parentId': 'UgyAUGIHbLnafo5l1vZ4AaABAg', 'authorDisplayName': '@HumTumInEngland', 'authorProfileImageUrl': 'https://yt3.ggpht.com/ytc/AIdro_mIVnmubX06T2N-2hDLKgO-x0jr1GAfCjKNRJ-D6zJSaw=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/@HumTumInEngland', 'authorChannelId': {'value': 'UC5I6U4WuS_qYQZhrMExJ5ZQ'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 0, 'publishedAt': '2024-10-09T06:59:27Z', 'updatedAt': '2024-10-09T06:59:31Z'}}]"
youtube#commentThread,GiAygp_ufo7rrhkiJZsQihZH_HU,Ugx2O9JMuPAV0cTtcrt4AaABAg,UC5I6U4WuS_qYQZhrMExJ5ZQ,YbU7_ojR04U,youtube#comment,j6GIRbswpatg4GRBkAvVXYCpGSQ,Ugx2O9JMuPAV0cTtcrt4AaABAg,UC5I6U4WuS_qYQZhrMExJ5ZQ,YbU7_ojR04U,Satnam waheguru ji🙏<br>Congratulations🎉 by new home 🏠<br>Achieve greater heights in ur vlogs n life. 😊both cute ❤couples. <br>Lotsss of luv n support from🇮🇳 mumbai. India,"Satnam waheguru ji🙏
Congratulations🎉 by new home 🏠
Achieve greater heights in ur vlogs n life. 😊both cute ❤couples. 
Lotsss of luv n support from🇮🇳 mumbai. India",@Yashaaryan99,https://yt3.ggpht.com/DaQ87GnDZYYczYaqUjQyPamOjw-gxGoQYjFY3FJWXUvo3T_VWgnBlwbOCkBf0_MsqxI9VzTQKQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@Yashaaryan99,UCJ56VadMDHie8U4cjAhoX9w,True,none,0,2024-10-08T19:26:50Z,2024-10-08T19:26:50Z,True,1,True,"[{'kind': 'youtube#comment', 'etag': 'aJUk8229r9b5i1tttfA-BCZQvc0', 'id': 'Ugx2O9JMuPAV0cTtcrt4AaABAg.A9LVFtuBWHLA9LVkq-p_Ud', 'snippet': {'channelId': 'UC5I6U4WuS_qYQZhrMExJ5ZQ', 'videoId': 'YbU7_ojR04U', 'textDisplay': 'thanks a lot ❤️🙌🏼😊', 'textOriginal': 'thanks a lot ❤️🙌🏼😊', 'parentId': 'Ugx2O9JMuPAV0cTtcrt4AaABAg', 'authorDisplayName': '@HumTumInEngland', 'authorProfileImageUrl': 'https://yt3.ggpht.com/ytc/AIdro_mIVnmubX06T2N-2hDLKgO-x0jr1GAfCjKNRJ-D6zJSaw=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/@HumTumInEngland', 'authorChannelId': {'value': 'UC5I6U4WuS_qYQZhrMExJ5ZQ'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 0, 'publishedAt': '2024-10-08T19:31:12Z', 'updatedAt': '2024-10-08T19:31:12Z'}}]"
youtube#commentThread,5hPvoZ5yUrol3DC6Q9bK0keXtFI,Ugxn3ob8EFpPbIWChUp4AaABAg,UC5I6U4WuS_qYQZhrMExJ5ZQ,YbU7_ojR04U,youtube#comment,hrIeyW_DfvJEqyHTUOzYMhsQOvA,Ugxn3ob8EFpPbIWChUp4AaABAg,UC5I6U4WuS_qYQZhrMExJ5ZQ,YbU7_ojR04U,"Is this your second house, I remember you bought a house, a few years back.","Is this your second house, I remember you bought a house, a few years back.",@sajinatamang4369,https://yt3.ggpht.com/ytc/AIdro_kSrrhlpmTCLAap_Pvdh-DpQnVypyQXxiODIB7FXQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@sajinatamang4369,UCj09krNXNFzS26KUPSFCpQw,True,none,0,2024-10-08T11:02:58Z,2024-10-08T11:02:58Z,True,0,True,
youtube#commentThread,a-9Lff1_0x67YD0wap9GwVPSXnQ,UgxWCSoSz24eF7cMp_R4AaABAg,UC5I6U4WuS_qYQZhrMExJ5ZQ,YbU7_ojR04U,youtube#comment,Mvv9eace0pbG9_jILIdQIG8iBro,UgxWCSoSz24eF7cMp_R4AaABAg,UC5I6U4WuS_qYQZhrMExJ5ZQ,YbU7_ojR04U,Where is the house ? Which city?,Where is the house ? Which city?,@SonaliMohite-f4s,https://yt3.ggpht.com/ytc/AIdro_mGCcO77qRAILeeq23h9y6AoVb-S6jhNjs55xh4H1JqzRtYoueMFrSC8S9Y7lZhzF6Tww=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@SonaliMohite-f4s,UCuq4SvdDf-ZITJwvlbWi3fA,True,none,0,2024-10-07T12:29:42Z,2024-10-07T12:29:42Z,True,0,True,
youtube#commentThread,qjqpfAmE8EYwq2tWIgaZLt2LdlM,Ugz9o7tfhxBEeWemva14AaABAg,UC5I6U4WuS_qYQZhrMExJ5ZQ,YbU7_ojR04U,youtube#comment,-7lqf7rgQr4v12SXqJZ1kNtIa2Q,Ugz9o7tfhxBEeWemva14AaABAg,UC5I6U4WuS_qYQZhrMExJ5ZQ,YbU7_ojR04U,Hello. Liked the dinning table. could you please share link or name of brand you ordered from?,Hello. Liked the dinning table. could you please share link or name of brand you ordered from?,@rahulroy2671,https://yt3.ggpht.com/ytc/AIdro_nPZEoVLs0p5XANeBIkCRMWjxwTyQJSwnD2g3S0jIw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@rahulroy2671,UC84_anG6qDBE4i9QXNhHFuA,True,none,0,2024-10-07T09:42:40Z,2024-10-07T09:42:40Z,True,0,True,
youtube#commentThread,g7HFltHQYOSHHWsGfkN_FyqHiNg,UgwZozLQC1rtCwmHv-54AaABAg,UC5I6U4WuS_qYQZhrMExJ5ZQ,YbU7_ojR04U,youtube#comment,4i92gm5SJkhVLJa56PTs9hZb8jw,UgwZozLQC1rtCwmHv-54AaABAg,UC5I6U4WuS_qYQZhrMExJ5ZQ,YbU7_ojR04U,Congratulations 🎊,Congratulations 🎊,@revatimahajan5321,https://yt3.ggpht.com/Rz4Ea69Iv5ad9fRY5zCmb0zwvO2BbPUNKUWkUlq0rJNViTX40J9XDgvowwH7up2EDvTHV3ICbg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@revatimahajan5321,UCpda1ZRuEwPQ8zBeErWQJdQ,True,none,0,2024-10-06T21:11:31Z,2024-10-06T21:11:31Z,True,0,True,
youtube#commentThread,9PDjqKhmnbfR9k9g5D6uxQHbZ5o,UgwNmXu6ZyfhI7xdkLV4AaABAg,UC5I6U4WuS_qYQZhrMExJ5ZQ,YbU7_ojR04U,youtube#comment,vWAkmM8BZAPWOm9S_W-enedKXas,UgwNmXu6ZyfhI7xdkLV4AaABAg,UC5I6U4WuS_qYQZhrMExJ5ZQ,YbU7_ojR04U,Congratulations,Congratulations,@268abida,https://yt3.ggpht.com/ytc/AIdro_ldo_6j_3qhVVo1w-C-RybILbV58im0sYmlw94LZSc=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@268abida,UC7ft1vpNkrW9QGviZZKpM8w,True,none,0,2024-10-06T20:31:20Z,2024-10-06T20:31:20Z,True,0,True,
youtube#commentThread,euw0YIUm1o_t7WkH-h6r524Mm5c,UgxwAkXaJLNXMzKVeGZ4AaABAg,UC5I6U4WuS_qYQZhrMExJ5ZQ,YbU7_ojR04U,youtube#comment,mUu8ZMBtPgkYFGU0Jp6Nnaa8oqU,UgxwAkXaJLNXMzKVeGZ4AaABAg,UC5I6U4WuS_qYQZhrMExJ5ZQ,YbU7_ojR04U,Bohat zabardast ghar aur aap dono ki understanding its ❤️🌹 ayse hi rehna <br>Acha bache ? 😜,"Bohat zabardast ghar aur aap dono ki understanding its ❤️🌹 ayse hi rehna 
Acha bache ? 😜",@faridalukmanji105,https://yt3.ggpht.com/ytc/AIdro_lk_h2bnV5oxE2sRHDfoM9veBMVOLf0MLA-iifFGFE=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@faridalukmanji105,UCvJN4SJ4L8zW1xY1Djt9r1A,True,none,0,2024-10-05T19:43:01Z,2024-10-05T19:43:01Z,True,0,True,
youtube#commentThread,LWczcmwYYUgFyOSGZ2TgwNOIj38,Ugwoow0i5b86yFZGY5p4AaABAg,UC5I6U4WuS_qYQZhrMExJ5ZQ,YbU7_ojR04U,youtube#comment,91Lqz1WMasWNjvsJLB7gp_jT2Ak,Ugwoow0i5b86yFZGY5p4AaABAg,UC5I6U4WuS_qYQZhrMExJ5ZQ,YbU7_ojR04U,Congratulations you&#39;re new house God bless you 💐💅🌷,Congratulations you're new house God bless you 💐💅🌷,@vishurawat7363,https://yt3.ggpht.com/ytc/AIdro_mozDhk6wLFdEQqm2VeqCBhG3eG9ZEGruZM-dBjdL0=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@vishurawat7363,UCpMuoq6YAvbOt7REPEyi5Ug,True,none,0,2024-10-05T08:15:15Z,2024-10-05T08:15:15Z,True,1,True,"[{'kind': 'youtube#comment', 'etag': 'AInkqiWc1Rt5HEOaHV_gHSaUU_E', 'id': 'Ugwoow0i5b86yFZGY5p4AaABAg.A9C_0Oqa_GiA9CbATOXx1r', 'snippet': {'channelId': 'UC5I6U4WuS_qYQZhrMExJ5ZQ', 'videoId': 'YbU7_ojR04U', 'textDisplay': 'Thank you so much 😊', 'textOriginal': 'Thank you so much 😊', 'parentId': 'Ugwoow0i5b86yFZGY5p4AaABAg', 'authorDisplayName': '@HumTumInEngland', 'authorProfileImageUrl': 'https://yt3.ggpht.com/ytc/AIdro_mIVnmubX06T2N-2hDLKgO-x0jr1GAfCjKNRJ-D6zJSaw=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/@HumTumInEngland', 'authorChannelId': {'value': 'UC5I6U4WuS_qYQZhrMExJ5ZQ'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 0, 'publishedAt': '2024-10-05T08:34:06Z', 'updatedAt': '2024-10-05T08:34:06Z'}}]"
youtube#commentThread,cuo72m0oYhkAcpyo_1jBB5e4Itk,UgxAg6M7ZjcmpoyAHgt4AaABAg,UC5I6U4WuS_qYQZhrMExJ5ZQ,YbU7_ojR04U,youtube#comment,jvKcSr2j96BkQiYlY_aIiKhr5ik,UgxAg6M7ZjcmpoyAHgt4AaABAg,UC5I6U4WuS_qYQZhrMExJ5ZQ,YbU7_ojR04U,Congratulations,Congratulations,@Vipan.K,https://yt3.ggpht.com/ytc/AIdro_kDVsj9hLvoBQOLzjE2nL1bDBX9GW_KSmsdaKSmAdiuJmsO7Wk2UinkxnzouI6qS8O9Pg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@Vipan.K,UCmHPbcQbsedJFnw0kAZptXQ,True,none,0,2024-10-04T21:27:37Z,2024-10-04T21:27:37Z,True,0,True,
youtube#commentThread,bfyhJs4jcb1-in10elrOw2Lbzr8,UgzfNrQQc3Vfjk65hZV4AaABAg,UC5I6U4WuS_qYQZhrMExJ5ZQ,YbU7_ojR04U,youtube#comment,YkT9Vfb7oZUUOyfwATmkwSM0Dho,UgzfNrQQc3Vfjk65hZV4AaABAg,UC5I6U4WuS_qYQZhrMExJ5ZQ,YbU7_ojR04U,"Does anyone recognise the new house type please, these guys are not even revealing builder name and house model. Asked so many times.","Does anyone recognise the new house type please, these guys are not even revealing builder name and house model. Asked so many times.",@Boss-yk7hn,https://yt3.ggpht.com/bsYgxvzvX0lBf7lWbXk9dM7qjssgI30g1kpFhkQsv7C3INjMlEq_0be5kSpVCEt4_g_mCHrCUg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@Boss-yk7hn,UCgTCiadXhUKF0WmQqqarG9Q,True,none,0,2024-10-04T21:07:27Z,2024-10-04T21:07:27Z,True,0,True,
youtube#commentThread,8Ph8G83BZdnWvupWD_FEofyQg9c,UgwDfHCnthfdIoZLlAF4AaABAg,UC5I6U4WuS_qYQZhrMExJ5ZQ,YbU7_ojR04U,youtube#comment,ObUuP6oAHza_U5ePfDD6gG2bVo0,UgwDfHCnthfdIoZLlAF4AaABAg,UC5I6U4WuS_qYQZhrMExJ5ZQ,YbU7_ojR04U,Hi<br>Where did you buy your dining table? <br><br>Thanks,"Hi
Where did you buy your dining table? 

Thanks",@sumibabaria8081,https://yt3.ggpht.com/ytc/AIdro_keBGyvrf4NlLZ2KjUw329O9T-0Hk8FLazzZvO-U-Y=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@sumibabaria8081,UCxUn8cTS_NJztxoxQu52QKw,True,none,0,2024-10-04T20:42:39Z,2024-10-04T20:42:39Z,True,1,True,"[{'kind': 'youtube#comment', 'etag': 'yPLaNC-5ar3cmmRXFAJ2KiMymjQ', 'id': 'UgwDfHCnthfdIoZLlAF4AaABAg.A9BKkfuznUyA9Cc28M7rsx', 'snippet': {'channelId': 'UC5I6U4WuS_qYQZhrMExJ5ZQ', 'videoId': 'YbU7_ojR04U', 'textDisplay': 'Furniture village', 'textOriginal': 'Furniture village', 'parentId': 'UgwDfHCnthfdIoZLlAF4AaABAg', 'authorDisplayName': '@HumTumInEngland', 'authorProfileImageUrl': 'https://yt3.ggpht.com/ytc/AIdro_mIVnmubX06T2N-2hDLKgO-x0jr1GAfCjKNRJ-D6zJSaw=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/@HumTumInEngland', 'authorChannelId': {'value': 'UC5I6U4WuS_qYQZhrMExJ5ZQ'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 0, 'publishedAt': '2024-10-05T08:41:42Z', 'updatedAt': '2024-10-05T08:41:42Z'}}]"
youtube#commentThread,xbIf0wArJGFDmGC5nPdJiSN9-lE,UgysbNglJsDUb5B4gpp4AaABAg,UC5I6U4WuS_qYQZhrMExJ5ZQ,YbU7_ojR04U,youtube#comment,1_icUgJ9xRCIHUgntKqPBivsyYs,UgysbNglJsDUb5B4gpp4AaABAg,UC5I6U4WuS_qYQZhrMExJ5ZQ,YbU7_ojR04U,Congratulations 💐🎊 Ghar to bahut hi badhiya hai.. 👍🏾🥰 Sp kitchen to lawn area 🥰👌🏾👌🏾👌🏾👌🏾,Congratulations 💐🎊 Ghar to bahut hi badhiya hai.. 👍🏾🥰 Sp kitchen to lawn area 🥰👌🏾👌🏾👌🏾👌🏾,@pradnyabhatt7730,https://yt3.ggpht.com/ytc/AIdro_l7_ROweo9xFuwIxSE5YKWRNx_HyWKzR4shj9OO5fI=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@pradnyabhatt7730,UClf6EG27fi_FhougQf3Lolw,True,none,0,2024-10-04T17:38:58Z,2024-10-04T17:38:58Z,True,0,True,
youtube#commentThread,HGzRupBkY-JX2eEW32GQJKVmFV0,Ugzkpnn_3cC3M6KmulF4AaABAg,UC5I6U4WuS_qYQZhrMExJ5ZQ,YbU7_ojR04U,youtube#comment,gFUWQXSKlP2mOD6pEB1oe719PQU,Ugzkpnn_3cC3M6KmulF4AaABAg,UC5I6U4WuS_qYQZhrMExJ5ZQ,YbU7_ojR04U,Congratulations. I am seen you guys first time and I like your videos.,Congratulations. I am seen you guys first time and I like your videos.,@samiazaffar7096,https://yt3.ggpht.com/ytc/AIdro_n1SFng5eHPOVeyq-N4p3XiT9KCZSQxfZ-Uvl-j89w=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@samiazaffar7096,UCh0a-LAuEF_z2ir5I-Rp3sA,True,none,0,2024-10-04T15:24:41Z,2024-10-04T15:24:41Z,True,0,True,
youtube#commentThread,6bEoq71LXhcrFHraL5bZHK72MM8,UgytDn6Fq9n7Z3DeIj14AaABAg,UC5I6U4WuS_qYQZhrMExJ5ZQ,YbU7_ojR04U,youtube#comment,WoGReuDA7Hs1CXw8-IyclGSx7Pc,UgytDn6Fq9n7Z3DeIj14AaABAg,UC5I6U4WuS_qYQZhrMExJ5ZQ,YbU7_ojR04U,Nice house.. which is the location ? Leamington spa?,Nice house.. which is the location ? Leamington spa?,@WarpPortal-j9s,https://yt3.ggpht.com/Y8UVJ2FSUEqiX56LmFnKqRC03KeJbTliGY4YiwIUM9mo2jFByihNNBj6E_T2ltgpknylgNokHQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@WarpPortal-j9s,UCNQ8Nwh_BkrmQlny5Ye2Kbg,True,none,0,2024-10-04T13:30:08Z,2024-10-04T13:30:08Z,True,0,True,
youtube#commentThread,5Urt_rHO79Z1o9GmahtrjXwM264,UgyVjGkRvMwj9qPvkwt4AaABAg,UC5I6U4WuS_qYQZhrMExJ5ZQ,YbU7_ojR04U,youtube#comment,pvwsqicZ0_9Tr-9tj_ECeLeDvmk,UgyVjGkRvMwj9qPvkwt4AaABAg,UC5I6U4WuS_qYQZhrMExJ5ZQ,YbU7_ojR04U,Congratulations 🎉🎉 beautiful home 🏡 <br>Mera beta leeds University me business analyst study ke liye gaya hua hai yeh September 24. Future ke liye kuch guidance ho toh share kijiye ga,"Congratulations 🎉🎉 beautiful home 🏡 
Mera beta leeds University me business analyst study ke liye gaya hua hai yeh September 24. Future ke liye kuch guidance ho toh share kijiye ga",@shipramondal3126,https://yt3.ggpht.com/ytc/AIdro_nFbsYZ_Q_DPe2Wq5b-Sdykj_aQ_lHBfqfIhX5Oi2g=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@shipramondal3126,UC7BOBZT1wCLMzmVcEGzcxDA,True,none,0,2024-10-04T05:36:18Z,2024-10-04T05:36:18Z,True,0,True,
youtube#commentThread,pq2IqoZApy-SUE-zoKyWTRaUANY,UgwR5EQG6m4WVRVOkkN4AaABAg,UC5I6U4WuS_qYQZhrMExJ5ZQ,YbU7_ojR04U,youtube#comment,8RIaHvWR4RJs5uX70fwTCfhSc-s,UgwR5EQG6m4WVRVOkkN4AaABAg,UC5I6U4WuS_qYQZhrMExJ5ZQ,YbU7_ojR04U,Hi. Where I can buy this same matters in uk please let me know Thanks,Hi. Where I can buy this same matters in uk please let me know Thanks,@antonrutchi4831,https://yt3.ggpht.com/ytc/AIdro_nSSNrPZ167UwFBgG95Fam4F_nWqSWnlOgkTOgGsZyMzKw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@antonrutchi4831,UCe2yfCqBpyOt6q-IPX13V_Q,True,none,0,2024-10-03T22:23:23Z,2024-10-03T22:23:23Z,True,1,True,"[{'kind': 'youtube#comment', 'etag': '98AcSTLZg-KMHEqC7JQslSD33TE', 'id': 'UgwR5EQG6m4WVRVOkkN4AaABAg.A98wUd4ajTrA98zhDXBBEZ', 'snippet': {'channelId': 'UC5I6U4WuS_qYQZhrMExJ5ZQ', 'videoId': 'YbU7_ojR04U', 'textDisplay': 'From the Link.. it’s is in the description below', 'textOriginal': 'From the Link.. it’s is in the description below', 'parentId': 'UgwR5EQG6m4WVRVOkkN4AaABAg', 'authorDisplayName': '@HumTumInEngland', 'authorProfileImageUrl': 'https://yt3.ggpht.com/ytc/AIdro_mIVnmubX06T2N-2hDLKgO-x0jr1GAfCjKNRJ-D6zJSaw=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/@HumTumInEngland', 'authorChannelId': {'value': 'UC5I6U4WuS_qYQZhrMExJ5ZQ'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 0, 'publishedAt': '2024-10-03T22:51:28Z', 'updatedAt': '2024-10-03T22:51:28Z'}}]"
youtube#commentThread,V7froM0Spbj5NNkgwoRHhecwVLA,UgxYaKd0Dp8ZpqJndzR4AaABAg,UC5I6U4WuS_qYQZhrMExJ5ZQ,YbU7_ojR04U,youtube#comment,7BhByUhOlMrZmuL6xRE4qWOVn-0,UgxYaKd0Dp8ZpqJndzR4AaABAg,UC5I6U4WuS_qYQZhrMExJ5ZQ,YbU7_ojR04U,Beautiful house MashAllah.,Beautiful house MashAllah.,@abidachaudhary874,https://yt3.ggpht.com/ytc/AIdro_m8RjP5iUGJRf7vNIUtq0XsvksIXekHUQP35MMfSCA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@abidachaudhary874,UCCpngYbUnf4rREamoP5fmhQ,True,none,0,2024-10-02T22:24:59Z,2024-10-02T22:24:59Z,True,0,True,
